dealdate,section,dealtime,priceClose,TendSummary
20200309,1,095700,10950.00,1
20200309,1,095800,10949.00,1
20200309,1,095900,10933.00,1
20200309,1,100000,10938.00,1
20200309,1,100100,10936.00,1
20200309,1,100200,10927.00,1
20200309,1,100300,10946.00,1
20200309,1,100400,10962.00,1
20200309,1,100500,10982.00,1
20200309,1,100600,10978.00,1
20200309,1,100700,10960.00,1
20200309,1,100800,10974.00,1
20200309,1,100900,10963.00,1
20200309,1,101000,10942.00,1
20200309,1,101100,10947.00,1
20200309,1,101200,10935.00,1
20200309,1,101300,10928.00,1
20200309,1,101400,10933.00,1
20200309,1,101500,10950.00,1
20200309,1,101600,10951.00,1
20200309,1,101700,10941.00,1
20200309,1,101800,10948.00,1
20200309,1,101900,10948.00,1
20200309,1,102000,10953.00,1
20200309,1,102100,10945.00,1
20200309,1,102200,10945.00,1
20200309,1,102300,10942.00,1
20200309,1,102400,10942.00,1
20200309,1,102500,10939.00,1
20200309,1,102600,10937.00,1
20200309,1,102700,10932.00,1
20200309,1,102800,10933.00,1
20200309,1,102900,10948.00,1
20200309,1,103000,10939.00,1
20200309,1,103100,10934.00,1
20200309,1,103200,10929.00,1
20200309,1,103300,10929.00,1
20200309,1,103400,10938.00,1
20200309,1,103500,10945.00,1
20200309,1,103600,10946.00,1
20200309,1,103700,10943.00,1
20200309,1,103800,10937.00,1
20200309,1,103900,10935.00,1
20200309,1,104000,10922.00,1
20200309,1,104100,10931.00,1
20200309,1,104200,10927.00,1
20200309,1,104300,10930.00,1
20200309,1,104400,10930.00,1
20200309,1,104500,10937.00,1
20200309,1,104600,10942.00,1
20200309,1,104700,10951.00,1
20200309,1,104800,10953.00,1
20200309,1,104900,10942.00,1
20200309,1,105000,10940.00,1
20200309,1,105100,10940.00,1
20200309,1,105200,10951.00,1
20200309,1,105300,10949.00,1
20200309,1,105400,10960.00,1
20200309,1,105500,10952.00,1
20200309,1,105600,10950.00,1
20200309,1,105700,10955.00,1
20200309,1,105800,10967.00,1
20200309,1,105900,10960.00,1
20200309,1,110000,10963.00,1
20200309,1,110100,10965.00,1
20200309,1,110200,10967.00,1
20200309,1,110300,10967.00,1
20200309,1,110400,10968.00,1
20200309,1,110500,10973.00,1
20200309,1,110600,10984.00,1
20200309,1,110700,10987.00,1
20200309,1,110800,10992.00,1
20200309,1,110900,10992.00,1
20200309,1,111000,11032.00,1
20200309,1,111100,11028.00,1
20200309,1,111200,11032.00,1
20200309,1,111300,11037.00,1
20200309,1,111400,11038.00,1
20200309,1,111500,11048.00,1
20200309,1,111600,11041.00,1
20200309,1,111700,11027.00,1
20200309,1,111800,11030.00,1
20200309,1,111900,11038.00,1
20200309,1,112000,11040.00,1
20200309,1,112100,11027.00,1
20200309,1,112200,11026.00,1
20200309,1,112300,11024.00,1
20200309,1,112400,11013.00,1
20200309,1,112500,11001.00,1
20200309,1,112600,11001.00,1
20200309,1,112700,11008.00,1
20200309,1,112800,11005.00,1
20200309,1,112900,11001.00,1
20200309,1,113000,11002.00,1
20200309,1,113100,11005.00,1
20200309,1,113200,11003.00,1
20200309,1,113300,10995.00,1
20200309,1,113400,10989.00,1
20200309,1,113500,10990.00,1
20200309,1,113600,11004.00,1
20200309,1,113700,11003.00,1
20200309,1,113800,11004.00,1
20200309,1,113900,11000.00,1
20200309,1,114000,10993.00,1
20200309,1,114100,11002.00,1
20200309,1,114200,11005.00,1
20200309,1,114300,11013.00,1
20200309,1,114400,11011.00,1
20200309,1,114500,11015.00,1
20200309,1,114600,11023.00,1
20200309,1,114700,11020.00,1
20200309,1,114800,11019.00,1
20200309,1,114900,11023.00,1
20200309,1,115000,11021.00,1
20200309,1,115100,11013.00,1
20200309,1,115200,11017.00,1
20200309,1,115300,11025.00,1
20200309,1,115400,11021.00,1
20200309,1,115500,11021.00,1
20200309,1,115600,11015.00,1
20200309,1,115700,11012.00,1
20200309,1,115800,11015.00,1
20200309,1,115900,11012.00,1
20200309,1,120000,11005.00,1
20200309,1,120100,11010.00,1
20200309,1,120200,11010.00,1
20200309,1,120300,11018.00,1
20200309,1,120400,11018.00,1
20200309,1,120500,11014.00,1
20200309,1,120600,11013.00,1
20200309,1,120700,11007.00,1
20200309,1,120800,10999.00,1
20200309,1,120900,10996.00,1
20200309,1,121000,10996.00,1
20200309,1,121100,10991.00,1
20200309,1,121200,10992.00,1
20200309,1,121300,10989.00,1
20200309,1,121400,10985.00,1
20200309,1,121500,10975.00,1
20200309,1,121600,10971.00,1
20200309,1,121700,10973.00,1
20200309,1,121800,10979.00,1
20200309,1,121900,10973.00,1
20200309,1,122000,10984.00,1
20200309,1,122100,10989.00,1
20200309,1,122200,10992.00,1
20200309,1,122300,10992.00,1
20200309,1,122400,10996.00,1
20200309,1,122500,10993.00,1
20200309,1,122600,10993.00,1
20200309,1,122700,10991.00,1
20200309,1,122800,10994.00,1
20200309,1,122900,10986.00,1
20200309,1,123000,10982.00,1
20200309,1,123100,10979.00,1
20200309,1,123200,10983.00,1
20200309,1,123300,10983.00,1
20200309,1,123400,10984.00,1
20200309,1,123500,10985.00,1
20200309,1,123600,10989.00,1
20200309,1,123700,10981.00,1
20200309,1,123800,10983.00,1
20200309,1,123900,10978.00,1
20200309,1,124000,10978.00,1
20200309,1,124100,10973.00,1
20200309,1,124200,10973.00,1
20200309,1,124300,10967.00,1
20200309,1,124400,10967.00,1
20200309,1,124500,10969.00,1
20200309,1,124600,10965.00,1
20200309,1,124700,10969.00,1
20200309,1,124800,10960.00,1
20200309,1,124900,10963.00,1
20200309,1,125000,10962.00,1
20200309,1,125100,10970.00,1
20200309,1,125200,10970.00,1
20200309,1,125300,10977.00,1
20200309,1,125400,10977.00,1
20200309,1,125500,10974.00,1
20200309,1,125600,10970.00,1
20200309,1,125700,10967.00,1
20200309,1,125800,10964.00,1
20200309,1,125900,10962.00,1
20200309,1,130000,10964.00,1
20200309,1,130100,10970.00,1
20200309,1,130200,10961.00,1
20200309,1,130300,10956.00,1
20200309,1,130400,10952.00,1
20200309,1,130500,10959.00,1
20200309,1,130600,10953.00,1
20200309,1,130700,10955.00,1
20200309,1,130800,10950.00,1
20200309,1,130900,10952.00,1
20200309,1,131000,10958.00,1
20200309,1,131100,10952.00,1
20200309,1,131200,10951.00,1
20200309,1,131300,10957.00,1
20200309,1,131400,10952.00,1
20200309,1,131500,10955.00,1
20200309,1,131600,10950.00,1
20200309,1,131700,10950.00,1
20200309,1,131800,10945.00,1
20200309,1,131900,10940.00,1
20200309,1,132000,10946.00,1
20200309,1,132100,10948.00,1
20200309,1,132200,10949.00,1
20200309,1,132300,10952.00,1
20200309,1,132400,10951.00,1
20200309,1,132500,10943.00,1
20200309,1,132600,10942.00,1
20200309,1,132700,10938.00,1
20200309,1,132800,10938.00,1
20200309,1,132900,10937.00,1
20200309,1,133000,10937.00,1
20200309,1,133100,10939.00,1
20200309,1,133200,10942.00,1
20200309,1,133300,10939.00,1
20200309,1,133400,10936.00,1
20200309,1,133500,10934.00,1
20200309,1,133600,10935.00,1
20200309,1,133700,10939.00,1
20200309,1,133800,10939.00,1
20200309,1,133900,10942.00,1
20200309,1,134000,10944.00,1
20200309,1,134100,10955.00,1
20200309,1,134200,10954.00,1
20200309,1,134300,10952.00,1
20200309,1,134400,10950.00,1
20200310,1,084500,10846.00,-1
20200310,1,084600,10845.00,-1
20200310,1,084700,10845.00,-1
20200310,1,084800,10830.00,-1
20200310,1,084900,10840.00,1
20200310,1,085000,10845.00,-1
20200310,1,085100,10847.00,-1
20200310,1,085200,10850.00,-1
20200310,1,085300,10874.00,-1
20200310,1,085400,10877.00,-1
20200310,1,085500,10885.00,-1
20200310,1,085600,10886.00,-1
20200310,1,085700,10883.00,-1
20200310,1,085800,10870.00,-1
20200310,1,085900,10859.00,-1
20200310,1,090000,10863.00,-1
20200310,1,090100,10866.00,-1
20200310,1,090200,10872.00,-1
20200310,1,090300,10889.00,-1
20200310,1,090400,10914.00,-1
20200310,1,090500,10911.00,-1
20200310,1,090600,10912.00,-1
20200310,1,090700,10904.00,-1
20200310,1,090800,10904.00,-1
20200310,1,090900,10899.00,-1
20200310,1,091000,10890.00,-1
20200310,1,091100,10870.00,-1
20200310,1,091200,10860.00,-1
20200310,1,091300,10866.00,-1
20200310,1,091400,10843.00,-1
20200310,1,091500,10848.00,-1
20200310,1,091600,10864.00,-1
20200310,1,091700,10847.00,-1
20200310,1,091800,10837.00,1
20200310,1,091900,10855.00,-1
20200310,1,092000,10881.00,-1
20200310,1,092100,10871.00,-1
20200310,1,092200,10875.00,-1
20200310,1,092300,10886.00,-1
20200310,1,092400,10883.00,-1
20200310,1,092500,10900.00,-1
20200310,1,092600,10905.00,-1
20200310,1,092700,10905.00,-1
20200310,1,092800,10907.00,-1
20200310,1,092900,10886.00,-1
20200310,1,093000,10898.00,-1
20200310,1,093100,10899.00,-1
20200310,1,093200,10889.00,-1
20200310,1,093300,10878.00,-1
20200310,1,093400,10880.00,-1
20200310,1,093500,10900.00,-1
20200310,1,093600,10889.00,-1
20200310,1,093700,10901.00,-1
20200310,1,093800,10898.00,-1
20200310,1,093900,10890.00,-1
20200310,1,094000,10889.00,-1
20200310,1,094100,10877.00,-1
20200310,1,094200,10872.00,-1
20200310,1,094300,10874.00,-1
20200310,1,094400,10879.00,-1
20200310,1,094500,10885.00,-1
20200310,1,094600,10895.00,-1
20200310,1,094700,10887.00,-1
20200310,1,094800,10867.00,-1
20200310,1,094900,10866.00,-1
20200310,1,095000,10879.00,-1
20200310,1,095100,10857.00,-1
20200310,1,095200,10861.00,-1
20200310,1,095300,10850.00,-1
20200310,1,095400,10842.00,-1
20200310,1,095500,10850.00,-1
20200310,1,095600,10851.00,-1
20200310,1,095700,10843.00,-1
20200310,1,095800,10846.00,-1
20200310,1,095900,10848.00,-1
20200310,1,100000,10851.00,-1
20200310,1,100100,10866.00,-1
20200310,1,100200,10858.00,-1
20200310,1,100300,10850.00,-1
20200310,1,100400,10853.00,-1
20200310,1,100500,10847.00,-1
20200310,1,100600,10846.00,-1
20200310,1,100700,10847.00,-1
20200310,1,100800,10845.00,-1
20200310,1,100900,10856.00,-1
20200310,1,101000,10842.00,-1
20200310,1,101100,10828.00,-1
20200310,1,101200,10814.00,-1
20200310,1,101300,10819.00,-1
20200310,1,101400,10825.00,-1
20200310,1,101500,10817.00,-1
20200310,1,101600,10815.00,-1
20200310,1,101700,10801.00,-1
20200310,1,101800,10815.00,-1
20200310,1,101900,10816.00,-1
20200310,1,102000,10824.00,-1
20200310,1,102100,10838.00,-1
20200310,1,102200,10841.00,-1
20200310,1,102300,10832.00,-1
20200310,1,102400,10828.00,-1
20200310,1,102500,10820.00,-1
20200310,1,102600,10817.00,-1
20200310,1,102700,10824.00,-1
20200310,1,102800,10814.00,-1
20200310,1,102900,10817.00,-1
20200310,1,103000,10807.00,-1
20200310,1,103100,10822.00,-1
20200310,1,103200,10833.00,-1
20200310,1,103300,10823.00,-1
20200310,1,103400,10827.00,-1
20200310,1,103500,10822.00,-1
20200310,1,103600,10813.00,-1
20200310,1,103700,10798.00,-1
20200310,1,103800,10796.00,1
20200310,1,103900,10791.00,1
20200310,1,104000,10796.00,-1
20200310,1,104100,10782.00,1
20200310,1,104200,10789.00,1
20200310,1,104300,10800.00,0
20200310,1,104400,10780.00,1
20200310,1,104500,10797.00,0
20200310,1,104600,10800.00,-1
20200310,1,104700,10790.00,0
20200310,1,104800,10789.00,0
20200310,1,104900,10797.00,1
20200310,1,105000,10806.00,-1
20200310,1,105100,10810.00,1
20200310,1,105200,10802.00,1
20200310,1,105300,10812.00,-1
20200310,1,105400,10817.00,-1
20200310,1,105500,10825.00,-1
20200310,1,105600,10820.00,-1
20200310,1,105700,10829.00,-1
20200310,1,105800,10829.00,-1
20200310,1,105900,10826.00,-1
20200310,1,110000,10818.00,-1
20200310,1,110100,10828.00,-1
20200310,1,110200,10827.00,-1
20200310,1,110300,10839.00,-1
20200310,1,110400,10837.00,-1
20200310,1,110500,10841.00,-1
20200310,1,110600,10841.00,-1
20200310,1,110700,10835.00,-1
20200310,1,110800,10837.00,-1
20200310,1,110900,10839.00,-1
20200310,1,111000,10831.00,1
20200310,1,111100,10837.00,-1
20200310,1,111200,10839.00,-1
20200310,1,111300,10853.00,-1
20200310,1,111400,10852.00,-1
20200310,1,111500,10857.00,-1
20200310,1,111600,10863.00,-1
20200310,1,111700,10864.00,-1
20200310,1,111800,10869.00,-1
20200310,1,111900,10873.00,-1
20200310,1,112000,10877.00,-1
20200310,1,112100,10879.00,-1
20200310,1,112200,10881.00,-1
20200310,1,112300,10880.00,-1
20200310,1,112400,10876.00,-1
20200310,1,112500,10884.00,-1
20200310,1,112600,10880.00,-1
20200310,1,112700,10892.00,-1
20200310,1,112800,10892.00,-1
20200310,1,112900,10900.00,-1
20200310,1,113000,10894.00,-1
20200310,1,113100,10889.00,-1
20200310,1,113200,10884.00,-1
20200310,1,113300,10887.00,-1
20200310,1,113400,10895.00,-1
20200310,1,113500,10905.00,-1
20200310,1,113600,10908.00,-1
20200310,1,113700,10911.00,-1
20200310,1,113800,10918.00,-1
20200310,1,113900,10920.00,-1
20200310,1,114000,10928.00,-1
20200310,1,114100,10923.00,-1
20200310,1,114200,10922.00,-1
20200310,1,114300,10922.00,-1
20200310,1,114400,10940.00,-1
20200310,1,114500,10945.00,-1
20200310,1,114600,10946.00,-1
20200310,1,114700,10949.00,-1
20200310,1,114800,10957.00,-1
20200310,1,114900,10959.00,-1
20200310,1,115000,10976.00,-1
20200310,1,115100,10970.00,-1
20200310,1,115200,10966.00,-1
20200310,1,115300,10960.00,-1
20200310,1,115400,10956.00,-1
20200310,1,115500,10947.00,-1
20200310,1,115600,10952.00,-1
20200310,1,115700,10955.00,-1
20200310,1,115800,10958.00,-1
20200310,1,115900,10955.00,-1
20200310,1,120000,10944.00,-1
20200310,1,120100,10941.00,-1
20200310,1,120200,10944.00,-1
20200310,1,120300,10945.00,-1
20200310,1,120400,10943.00,-1
20200310,1,120500,10947.00,-1
20200310,1,120600,10945.00,-1
20200310,1,120700,10950.00,-1
20200310,1,120800,10945.00,-1
20200310,1,120900,10937.00,-1
20200310,1,121000,10938.00,-1
20200310,1,121100,10941.00,-1
20200310,1,121200,10941.00,-1
20200310,1,121300,10945.00,-1
20200310,1,121400,10947.00,-1
20200310,1,121500,10952.00,-1
20200310,1,121600,10953.00,-1
20200310,1,121700,10944.00,-1
20200310,1,121800,10948.00,-1
20200310,1,121900,10943.00,-1
20200310,1,122000,10949.00,-1
20200310,1,122100,10942.00,-1
20200310,1,122200,10946.00,-1
20200310,1,122300,10945.00,-1
20200310,1,122400,10950.00,-1
20200310,1,122500,10958.00,-1
20200310,1,122600,10956.00,-1
20200310,1,122700,10954.00,-1
20200310,1,122800,10950.00,-1
20200310,1,122900,10946.00,-1
20200310,1,123000,10938.00,-1
20200310,1,123100,10927.00,-1
20200310,1,123200,10928.00,-1
20200310,1,123300,10927.00,-1
20200310,1,123400,10925.00,-1
20200310,1,123500,10926.00,-1
20200310,1,123600,10931.00,-1
20200310,1,123700,10923.00,-1
20200310,1,123800,10919.00,-1
20200310,1,123900,10915.00,-1
20200310,1,124000,10915.00,-1
20200310,1,124100,10915.00,-1
20200310,1,124200,10920.00,-1
20200310,1,124300,10923.00,-1
20200310,1,124400,10917.00,-1
20200310,1,124500,10920.00,-1
20200310,1,124600,10927.00,-1
20200310,1,124700,10929.00,-1
20200310,1,124800,10922.00,-1
20200310,1,124900,10928.00,-1
20200310,1,125000,10932.00,-1
20200310,1,125100,10931.00,-1
20200310,1,125200,10925.00,-1
20200310,1,125300,10933.00,-1
20200310,1,125400,10936.00,-1
20200310,1,125500,10937.00,-1
20200310,1,125600,10936.00,-1
20200310,1,125700,10934.00,-1
20200310,1,125800,10930.00,-1
20200310,1,125900,10926.00,-1
20200310,1,130000,10941.00,-1
20200310,1,130100,10950.00,-1
20200310,1,130200,10955.00,-1
20200310,1,130300,10947.00,-1
20200310,1,130400,10946.00,-1
20200310,1,130500,10947.00,-1
20200310,1,130600,10953.00,-1
20200310,1,130700,10953.00,-1
20200310,1,130800,10957.00,-1
20200310,1,130900,10960.00,-1
20200310,1,131000,10963.00,-1
20200310,1,131100,10969.00,-1
20200310,1,131200,10971.00,-1
20200310,1,131300,10976.00,-1
20200310,1,131400,10985.00,-1
20200310,1,131500,10995.00,-1
20200310,1,131600,10994.00,-1
20200310,1,131700,10982.00,-1
20200310,1,131800,10989.00,-1
20200310,1,131900,10987.00,-1
20200310,1,132000,10981.00,-1
20200310,1,132100,10980.00,-1
20200310,1,132200,10984.00,-1
20200310,1,132300,10984.00,-1
20200310,1,132400,10987.00,-1
20200310,1,132500,10979.00,-1
20200310,1,132600,10978.00,-1
20200310,1,132700,10990.00,-1
20200310,1,132800,10985.00,-1
20200310,1,132900,10976.00,-1
20200310,1,133000,10987.00,-1
20200310,1,133100,10989.00,-1
20200310,1,133200,10990.00,-1
20200310,1,133300,10986.00,-1
20200310,1,133400,10984.00,-1
20200310,1,133500,10986.00,-1
20200310,1,133600,10986.00,-1
20200310,1,133700,10986.00,-1
20200310,1,133800,10986.00,-1
20200310,1,133900,10987.00,-1
20200310,1,134000,10985.00,-1
20200310,1,134100,10986.00,-1
20200310,1,134200,10981.00,-1
20200310,1,134300,10982.00,-1
20200310,1,134400,10984.00,-1
20200311,1,084500,10936.00,1
20200311,1,084600,10945.00,1
20200311,1,084700,10956.00,1
20200311,1,084800,10948.00,1
20200311,1,084900,10963.00,1
20200311,1,085000,10957.00,1
20200311,1,085100,10955.00,1
20200311,1,085200,10952.00,1
20200311,1,085300,10959.00,1
20200311,1,085400,10951.00,1
20200311,1,085500,10962.00,1
20200311,1,085600,10959.00,1
20200311,1,085700,10954.00,1
20200311,1,085800,10969.00,1
20200311,1,085900,10978.00,1
20200311,1,090000,10985.00,1
20200311,1,090100,10991.00,1
20200311,1,090200,10992.00,1
20200311,1,090300,11012.00,-1
20200311,1,090400,11009.00,-1
20200311,1,090500,11000.00,0
20200311,1,090600,11019.00,-1
20200311,1,090700,11019.00,-1
20200311,1,090800,11024.00,-1
20200311,1,090900,11023.00,-1
20200311,1,091000,11012.00,-1
20200311,1,091100,11010.00,1
20200311,1,091200,11013.00,-1
20200311,1,091300,11024.00,-1
20200311,1,091400,11011.00,1
20200311,1,091500,11002.00,-1
20200311,1,091600,10991.00,1
20200311,1,091700,10990.00,1
20200311,1,091800,10980.00,1
20200311,1,091900,10988.00,1
20200311,1,092000,10994.00,1
20200311,1,092100,10991.00,1
20200311,1,092200,10981.00,1
20200311,1,092300,10976.00,1
20200311,1,092400,10986.00,1
20200311,1,092500,10977.00,1
20200311,1,092600,10968.00,1
20200311,1,092700,10974.00,1
20200311,1,092800,10964.00,1
20200311,1,092900,10957.00,1
20200311,1,093000,10960.00,1
20200311,1,093100,10968.00,1
20200311,1,093200,10961.00,1
20200311,1,093300,10960.00,1
20200311,1,093400,10971.00,1
20200311,1,093500,10976.00,1
20200311,1,093600,10967.00,1
20200311,1,093700,10952.00,1
20200311,1,093800,10954.00,1
20200311,1,093900,10938.00,1
20200311,1,094000,10946.00,1
20200311,1,094100,10945.00,1
20200311,1,094200,10939.00,1
20200311,1,094300,10940.00,1
20200311,1,094400,10938.00,1
20200311,1,094500,10947.00,1
20200311,1,094600,10953.00,1
20200311,1,094700,10959.00,1
20200311,1,094800,10970.00,1
20200311,1,094900,10967.00,1
20200311,1,095000,10982.00,1
20200311,1,095100,10987.00,1
20200311,1,095200,10986.00,1
20200311,1,095300,10979.00,1
20200311,1,095400,10971.00,1
20200311,1,095500,10966.00,1
20200311,1,095600,10973.00,1
20200311,1,095700,10971.00,1
20200311,1,095800,10969.00,1
20200311,1,095900,10966.00,1
20200311,1,100000,10959.00,1
20200311,1,100100,10946.00,1
20200311,1,100200,10948.00,1
20200311,1,100300,10958.00,1
20200311,1,100400,10960.00,1
20200311,1,100500,10951.00,1
20200311,1,100600,10954.00,1
20200311,1,100700,10960.00,1
20200311,1,100800,10952.00,1
20200311,1,100900,10950.00,1
20200311,1,101000,10949.00,1
20200311,1,101100,10959.00,1
20200311,1,101200,10956.00,1
20200311,1,101300,10959.00,1
20200311,1,101400,10960.00,1
20200311,1,101500,10954.00,1
20200311,1,101600,10949.00,1
20200311,1,101700,10947.00,1
20200311,1,101800,10956.00,1
20200311,1,101900,10958.00,1
20200311,1,102000,10965.00,1
20200311,1,102100,10973.00,1
20200311,1,102200,10969.00,1
20200311,1,102300,10976.00,1
20200311,1,102400,10981.00,1
20200311,1,102500,10978.00,1
20200311,1,102600,10983.00,1
20200311,1,102700,10988.00,1
20200311,1,102800,10992.00,1
20200311,1,102900,10990.00,1
20200311,1,103000,10981.00,1
20200311,1,103100,10975.00,1
20200311,1,103200,10978.00,1
20200311,1,103300,10974.00,1
20200311,1,103400,10973.00,1
20200311,1,103500,10984.00,1
20200311,1,103600,10974.00,1
20200311,1,103700,10983.00,1
20200311,1,103800,10981.00,1
20200311,1,103900,10974.00,1
20200311,1,104000,10979.00,1
20200311,1,104100,10979.00,1
20200311,1,104200,10984.00,1
20200311,1,104300,10983.00,1
20200311,1,104400,10977.00,1
20200311,1,104500,10973.00,1
20200311,1,104600,10973.00,1
20200311,1,104700,10971.00,1
20200311,1,104800,10964.00,1
20200311,1,104900,10973.00,1
20200311,1,105000,10966.00,1
20200311,1,105100,10968.00,1
20200311,1,105200,10969.00,1
20200311,1,105300,10964.00,1
20200311,1,105400,10974.00,1
20200311,1,105500,10965.00,1
20200311,1,105600,10971.00,1
20200311,1,105700,10974.00,1
20200311,1,105800,10977.00,1
20200311,1,105900,10971.00,1
20200311,1,110000,10958.00,1
20200311,1,110100,10957.00,1
20200311,1,110200,10960.00,1
20200311,1,110300,10958.00,1
20200311,1,110400,10962.00,1
20200311,1,110500,10965.00,1
20200311,1,110600,10965.00,1
20200311,1,110700,10972.00,1
20200311,1,110800,10970.00,1
20200311,1,110900,10972.00,1
20200311,1,111000,10967.00,1
20200311,1,111100,10968.00,1
20200311,1,111200,10967.00,1
20200311,1,111300,10970.00,1
20200311,1,111400,10964.00,1
20200311,1,111500,10967.00,1
20200311,1,111600,10971.00,1
20200311,1,111700,10970.00,1
20200311,1,111800,10967.00,1
20200311,1,111900,10969.00,1
20200311,1,112000,10963.00,1
20200311,1,112100,10963.00,1
20200311,1,112200,10961.00,1
20200311,1,112300,10962.00,1
20200311,1,112400,10967.00,1
20200311,1,112500,10971.00,1
20200311,1,112600,10967.00,1
20200311,1,112700,10959.00,1
20200311,1,112800,10959.00,1
20200311,1,112900,10957.00,1
20200311,1,113000,10952.00,1
20200311,1,113100,10950.00,1
20200311,1,113200,10950.00,1
20200311,1,113300,10944.00,1
20200311,1,113400,10946.00,1
20200311,1,113500,10940.00,1
20200311,1,113600,10945.00,1
20200311,1,113700,10939.00,1
20200311,1,113800,10940.00,1
20200311,1,113900,10936.00,1
20200311,1,114000,10920.00,1
20200311,1,114100,10922.00,1
20200311,1,114200,10928.00,1
20200311,1,114300,10929.00,1
20200311,1,114400,10932.00,1
20200311,1,114500,10926.00,1
20200311,1,114600,10931.00,1
20200311,1,114700,10938.00,1
20200311,1,114800,10934.00,1
20200311,1,114900,10940.00,1
20200311,1,115000,10940.00,1
20200311,1,115100,10946.00,1
20200311,1,115200,10946.00,1
20200311,1,115300,10946.00,1
20200311,1,115400,10944.00,1
20200311,1,115500,10947.00,1
20200311,1,115600,10949.00,1
20200311,1,115700,10946.00,1
20200311,1,115800,10947.00,1
20200311,1,115900,10946.00,1
20200311,1,120000,10940.00,1
20200311,1,120100,10938.00,1
20200311,1,120200,10939.00,1
20200311,1,120300,10940.00,1
20200311,1,120400,10944.00,1
20200311,1,120500,10938.00,1
20200311,1,120600,10941.00,1
20200311,1,120700,10934.00,1
20200311,1,120800,10934.00,1
20200311,1,120900,10937.00,1
20200311,1,121000,10935.00,1
20200311,1,121100,10934.00,1
20200311,1,121200,10938.00,1
20200311,1,121300,10940.00,1
20200311,1,121400,10937.00,1
20200311,1,121500,10939.00,1
20200311,1,121600,10941.00,1
20200311,1,121700,10935.00,1
20200311,1,121800,10937.00,1
20200311,1,121900,10939.00,1
20200311,1,122000,10940.00,1
20200311,1,122100,10941.00,1
20200311,1,122200,10944.00,1
20200311,1,122300,10948.00,1
20200311,1,122400,10947.00,1
20200311,1,122500,10945.00,1
20200311,1,122600,10950.00,1
20200311,1,122700,10948.00,1
20200311,1,122800,10945.00,1
20200311,1,122900,10939.00,1
20200311,1,123000,10941.00,1
20200311,1,123100,10942.00,1
20200311,1,123200,10941.00,1
20200311,1,123300,10943.00,1
20200311,1,123400,10940.00,1
20200311,1,123500,10941.00,1
20200311,1,123600,10944.00,1
20200311,1,123700,10943.00,1
20200311,1,123800,10938.00,1
20200311,1,123900,10935.00,1
20200311,1,124000,10936.00,1
20200311,1,124100,10933.00,1
20200311,1,124200,10935.00,1
20200311,1,124300,10934.00,1
20200311,1,124400,10931.00,1
20200311,1,124500,10931.00,1
20200311,1,124600,10929.00,1
20200311,1,124700,10927.00,1
20200311,1,124800,10915.00,1
20200311,1,124900,10918.00,1
20200311,1,125000,10918.00,1
20200311,1,125100,10912.00,1
20200311,1,125200,10910.00,1
20200311,1,125300,10905.00,1
20200311,1,125400,10894.00,1
20200311,1,125500,10899.00,1
20200311,1,125600,10895.00,1
20200311,1,125700,10891.00,1
20200311,1,125800,10885.00,1
20200311,1,125900,10877.00,1
20200311,1,130000,10866.00,1
20200311,1,130100,10857.00,1
20200311,1,130200,10854.00,1
20200311,1,130300,10841.00,1
20200311,1,130400,10852.00,1
20200311,1,130500,10848.00,1
20200311,1,130600,10841.00,1
20200311,1,130700,10832.00,1
20200311,1,130800,10833.00,1
20200311,1,130900,10823.00,1
20200311,1,131000,10832.00,1
20200311,1,131100,10828.00,1
20200311,1,131200,10825.00,1
20200311,1,131300,10826.00,1
20200311,1,131400,10834.00,1
20200311,1,131500,10841.00,1
20200311,1,131600,10839.00,1
20200311,1,131700,10844.00,1
20200311,1,131800,10833.00,1
20200311,1,131900,10833.00,1
20200311,1,132000,10837.00,1
20200311,1,132100,10838.00,1
20200311,1,132200,10833.00,1
20200311,1,132300,10832.00,1
20200311,1,132400,10824.00,1
20200311,1,132500,10821.00,1
20200311,1,132600,10819.00,1
20200311,1,132700,10828.00,1
20200311,1,132800,10835.00,1
20200311,1,132900,10832.00,1
20200311,1,133000,10836.00,1
20200311,1,133100,10830.00,1
20200311,1,133200,10819.00,1
20200311,1,133300,10819.00,1
20200311,1,133400,10824.00,1
20200311,1,133500,10820.00,1
20200311,1,133600,10812.00,1
20200311,1,133700,10813.00,1
20200311,1,133800,10815.00,1
20200311,1,133900,10817.00,1
20200311,1,134000,10823.00,1
20200311,1,134100,10823.00,1
20200311,1,134200,10823.00,1
20200311,1,134300,10826.00,1
20200311,1,134400,10822.00,1
20200311,1,134500,10821.00,1
20200312,1,084500,10759.00,-1
20200312,1,084600,10732.00,1
20200312,1,084700,10735.00,-1
20200312,1,084800,10737.00,-1
20200312,1,084900,10731.00,-1
20200312,1,085000,10720.00,1
20200312,1,085100,10722.00,1
20200312,1,085200,10720.00,1
20200312,1,085300,10734.00,1
20200312,1,085400,10740.00,-1
20200312,1,085500,10748.00,-1
20200312,1,085600,10745.00,-1
20200312,1,085700,10740.00,-1
20200312,1,085800,10740.00,-1
20200312,1,085900,10737.00,-1
20200312,1,090000,10732.00,-1
20200312,1,090100,10738.00,-1
20200312,1,090200,10706.00,-1
20200312,1,090300,10695.00,-1
20200312,1,090400,10653.00,1
20200312,1,090500,10651.00,1
20200312,1,090600,10628.00,1
20200312,1,090700,10654.00,1
20200312,1,090800,10665.00,1
20200312,1,090900,10639.00,1
